OldName,NewName,UsedInFile,LineNumber,EntityType,UsageTypeacc,account,AccountService.java,67,VARIABLE,LOCAL_DECLARATION
acc,account,AccountService.java,81,VARIABLE,LOCAL_DECLARATION
acc,account,AccountService.java,68,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,69,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,70,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,71,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,72,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,74,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,76,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,87,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,147,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,148,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,149,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,150,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,151,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,152,VARIABLE,USAGE_FALLBACK
acc,account,AccountService.java,153,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,31,VARIABLE,LOCAL_DECLARATION
acc,account,BankingService.java,67,VARIABLE,LOCAL_DECLARATION
acc,account,BankingService.java,163,VARIABLE,LOCAL_DECLARATION
acc,account,BankingService.java,35,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,45,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,49,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,50,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,55,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,71,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,81,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,85,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,86,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,91,VARIABLE,USAGE_FALLBACK
acc,account,BankingService.java,164,VARIABLE,USAGE_FALLBACK
acc,account,TransactionService.java,45,VARIABLE,LOCAL_DECLARATION
acc,account,TransactionService.java,46,VARIABLE,USAGE_FALLBACK
msg,message,AdminController.java,57,VARIABLE,LOCAL_DECLARATION
msg,message,AdminController.java,58,VARIABLE,USAGE_FALLBACK
totalPayment,totalPay,CobolAdapter.java,151,VARIABLE,LOCAL_DECLARATION
totalPayment,totalPay,CobolAdapter.java,154,VARIABLE,USAGE_FALLBACK
